VALUE,long,lat
495.00000000,35.917,48.417
500.00000000,36.083,48.417
509.00000000,36.250,48.417
512.00000000,36.417,48.417
516.00000000,36.583,48.417
515.00000000,36.750,48.417
516.00000000,36.917,48.417
520.00000000,37.083,48.417
518.00000000,37.250,48.417
512.00000000,37.417,48.417
515.00000000,37.583,48.417
513.00000000,37.750,48.417
527.00000000,37.917,48.417
536.00000000,38.083,48.417
542.00000000,38.250,48.417
558.00000000,38.417,48.417
556.00000000,38.583,48.417
548.00000000,38.750,48.417
535.00000000,38.917,48.417
529.00000000,39.083,48.417
521.00000000,39.250,48.417
522.00000000,39.417,48.417
518.00000000,39.583,48.417
506.00000000,39.750,48.417
488.00000000,39.917,48.417
477.00000000,40.083,48.417
598.00000000,22.083,48.250
631.00000000,22.250,48.250
663.00000000,22.417,48.250
697.00000000,22.583,48.250
772.00000000,22.750,48.250
855.00000000,22.917,48.250
951.00000000,23.083,48.250
1102.00000000,23.250,48.250
1068.00000000,23.417,48.250
1132.00000000,23.583,48.250
1167.00000000,23.750,48.250
1182.00000000,23.917,48.250
1274.00000000,24.083,48.250
1245.00000000,24.250,48.250
1137.00000000,24.417,48.250
1113.00000000,24.583,48.250
1052.00000000,24.750,48.250
889.00000000,24.917,48.250
768.00000000,25.083,48.250
695.00000000,25.250,48.250
666.00000000,25.417,48.250
647.00000000,25.583,48.250
638.00000000,25.750,48.250
621.00000000,25.917,48.250
604.00000000,26.083,48.250
590.00000000,26.250,48.250
582.00000000,26.417,48.250
577.00000000,26.583,48.250
570.00000000,26.750,48.250
571.00000000,26.917,48.250
580.00000000,27.083,48.250
584.00000000,27.250,48.250
587.00000000,27.417,48.250
596.00000000,27.750,48.250
597.00000000,27.917,48.250
588.00000000,28.083,48.250
579.00000000,28.250,48.250
573.00000000,28.417,48.250
567.00000000,28.583,48.250
571.00000000,28.750,48.250
571.00000000,28.917,48.250
569.00000000,29.083,48.250
563.00000000,29.250,48.250
564.00000000,29.417,48.250
567.00000000,29.583,48.250
565.00000000,29.750,48.250
565.00000000,29.917,48.250
562.00000000,30.083,48.250
559.00000000,30.250,48.250
554.00000000,30.417,48.250
547.00000000,30.583,48.250
539.00000000,30.750,48.250
532.00000000,30.917,48.250
533.00000000,31.083,48.250
530.00000000,31.250,48.250
534.00000000,31.417,48.250
532.00000000,31.583,48.250
524.00000000,31.750,48.250
516.00000000,31.917,48.250
505.00000000,32.083,48.250
499.00000000,32.250,48.250
498.00000000,32.417,48.250
504.00000000,32.583,48.250
509.00000000,32.750,48.250
507.00000000,32.917,48.250
500.00000000,33.083,48.250
493.00000000,33.250,48.250
488.00000000,33.417,48.250
489.00000000,33.583,48.250
488.00000000,33.750,48.250
495.00000000,33.917,48.250
500.00000000,34.083,48.250
503.00000000,34.250,48.250
507.00000000,34.417,48.250
506.00000000,34.583,48.250
506.00000000,34.750,48.250
509.00000000,34.917,48.250
511.00000000,35.083,48.250
497.00000000,35.250,48.250
502.00000000,35.417,48.250
500.00000000,35.583,48.250
497.00000000,35.750,48.250
496.00000000,35.917,48.250
498.00000000,36.083,48.250
506.00000000,36.250,48.250
513.00000000,36.417,48.250
516.00000000,36.583,48.250
517.00000000,36.750,48.250
513.00000000,36.917,48.250
513.00000000,37.083,48.250
515.00000000,37.250,48.250
518.00000000,37.417,48.250
523.00000000,37.583,48.250
525.00000000,37.750,48.250
527.00000000,37.917,48.250
539.00000000,38.083,48.250
546.00000000,38.250,48.250
556.00000000,38.417,48.250
557.00000000,38.583,48.250
554.00000000,38.750,48.250
555.00000000,38.917,48.250
552.00000000,39.083,48.250
547.00000000,39.250,48.250
540.00000000,39.417,48.250
532.00000000,39.583,48.250
519.00000000,39.750,48.250
501.00000000,39.917,48.250
492.00000000,40.083,48.250
635.00000000,22.417,48.083
674.00000000,22.583,48.083
735.00000000,22.750,48.083
810.00000000,22.917,48.083
891.00000000,23.083,48.083
1016.00000000,23.250,48.083
978.00000000,23.417,48.083
964.00000000,23.583,48.083
972.00000000,23.750,48.083
1017.00000000,23.917,48.083
1108.00000000,24.083,48.083
1123.00000000,24.250,48.083
1158.00000000,24.417,48.083
1216.00000000,24.583,48.083
1025.00000000,24.750,48.083
876.00000000,24.917,48.083
823.00000000,25.083,48.083
800.00000000,25.250,48.083
719.00000000,25.417,48.083
662.00000000,25.583,48.083
639.00000000,25.750,48.083
621.00000000,25.917,48.083
607.00000000,26.083,48.083
588.00000000,26.250,48.083
575.00000000,26.417,48.083
570.00000000,26.583,48.083
581.00000000,28.083,48.083
576.00000000,28.250,48.083
562.00000000,28.417,48.083
551.00000000,28.583,48.083
554.00000000,28.750,48.083
558.00000000,28.917,48.083
556.00000000,29.083,48.083
557.00000000,29.250,48.083
556.00000000,29.417,48.083
556.00000000,29.583,48.083
556.00000000,29.750,48.083
554.00000000,29.917,48.083
553.00000000,30.083,48.083
548.00000000,30.250,48.083
544.00000000,30.417,48.083
533.00000000,30.583,48.083
527.00000000,30.750,48.083
522.00000000,30.917,48.083
521.00000000,31.083,48.083
519.00000000,31.250,48.083
520.00000000,31.417,48.083
519.00000000,31.583,48.083
516.00000000,31.750,48.083
512.00000000,31.917,48.083
499.00000000,32.083,48.083
495.00000000,32.250,48.083
491.00000000,32.417,48.083
494.00000000,32.583,48.083
497.00000000,32.750,48.083
494.00000000,32.917,48.083
484.00000000,33.083,48.083
480.00000000,33.250,48.083
478.00000000,33.417,48.083
473.00000000,33.583,48.083
480.00000000,33.750,48.083
489.00000000,33.917,48.083
491.00000000,34.083,48.083
495.00000000,34.250,48.083
501.00000000,34.417,48.083
500.00000000,34.583,48.083
502.00000000,34.750,48.083
505.00000000,34.917,48.083
496.00000000,35.083,48.083
495.00000000,35.250,48.083
501.00000000,35.417,48.083
501.00000000,35.583,48.083
499.00000000,35.750,48.083
497.00000000,35.917,48.083
494.00000000,36.083,48.083
507.00000000,36.250,48.083
512.00000000,36.417,48.083
511.00000000,36.583,48.083
510.00000000,36.750,48.083
512.00000000,36.917,48.083
514.00000000,37.083,48.083
515.00000000,37.250,48.083
515.00000000,37.417,48.083
519.00000000,37.583,48.083
530.00000000,37.750,48.083
535.00000000,37.917,48.083
536.00000000,38.083,48.083
535.00000000,38.250,48.083
544.00000000,38.417,48.083
550.00000000,38.583,48.083
552.00000000,38.750,48.083
549.00000000,38.917,48.083
553.00000000,39.083,48.083
562.00000000,39.250,48.083
566.00000000,39.417,48.083
561.00000000,39.583,48.083
549.00000000,39.750,48.083
531.00000000,39.917,48.083
520.00000000,40.083,48.083
661.00000000,22.583,47.917
709.00000000,22.750,47.917
767.00000000,22.917,47.917
819.00000000,23.083,47.917
880.00000000,23.250,47.917
931.00000000,23.417,47.917
1041.00000000,23.583,47.917
988.00000000,23.750,47.917
873.00000000,23.917,47.917
950.00000000,24.083,47.917
1072.00000000,24.250,47.917
1159.00000000,24.417,47.917
1139.00000000,24.583,47.917
1082.00000000,24.750,47.917
951.00000000,24.917,47.917
868.00000000,25.083,47.917
817.00000000,25.250,47.917
762.00000000,25.417,47.917
693.00000000,25.583,47.917
642.00000000,25.750,47.917
615.00000000,25.917,47.917
599.00000000,26.083,47.917
588.00000000,26.250,47.917
572.00000000,28.417,47.917
561.00000000,28.583,47.917
547.00000000,28.750,47.917
540.00000000,28.917,47.917
541.00000000,29.083,47.917
546.00000000,29.250,47.917
547.00000000,29.417,47.917
547.00000000,29.583,47.917
544.00000000,29.750,47.917
545.00000000,29.917,47.917
544.00000000,30.083,47.917
543.00000000,30.250,47.917
535.00000000,30.417,47.917
524.00000000,30.583,47.917
518.00000000,30.750,47.917
511.00000000,30.917,47.917
503.00000000,31.083,47.917
504.00000000,31.250,47.917
502.00000000,31.417,47.917
498.00000000,31.583,47.917
503.00000000,31.750,47.917
496.00000000,31.917,47.917
489.00000000,32.083,47.917
484.00000000,32.250,47.917
478.00000000,32.417,47.917
476.00000000,32.583,47.917
481.00000000,32.750,47.917
480.00000000,32.917,47.917
474.00000000,33.083,47.917
464.00000000,33.250,47.917
469.00000000,33.417,47.917
466.00000000,33.583,47.917
469.00000000,33.750,47.917
475.00000000,33.917,47.917
482.00000000,34.083,47.917
486.00000000,34.250,47.917
492.00000000,34.417,47.917
494.00000000,34.583,47.917
495.00000000,34.750,47.917
495.00000000,34.917,47.917
490.00000000,35.083,47.917
491.00000000,35.250,47.917
494.00000000,35.417,47.917
496.00000000,35.583,47.917
494.00000000,35.750,47.917
494.00000000,35.917,47.917
503.00000000,36.083,47.917
500.00000000,36.250,47.917
508.00000000,36.417,47.917
510.00000000,36.583,47.917
515.00000000,36.750,47.917
514.00000000,36.917,47.917
514.00000000,37.083,47.917
511.00000000,37.250,47.917
517.00000000,37.417,47.917
523.00000000,37.583,47.917
527.00000000,37.750,47.917
526.00000000,37.917,47.917
528.00000000,38.083,47.917
527.00000000,38.250,47.917
528.00000000,38.417,47.917
534.00000000,38.583,47.917
543.00000000,38.750,47.917
542.00000000,38.917,47.917
551.00000000,39.083,47.917
559.00000000,39.250,47.917
565.00000000,39.417,47.917
564.00000000,39.583,47.917
558.00000000,39.750,47.917
545.00000000,39.917,47.917
897.00000000,23.917,47.750
878.00000000,24.083,47.750
873.00000000,24.250,47.750
931.00000000,24.417,47.750
998.00000000,24.583,47.750
1014.00000000,24.750,47.750
991.00000000,24.917,47.750
899.00000000,25.083,47.750
825.00000000,25.250,47.750
760.00000000,25.417,47.750
719.00000000,25.583,47.750
666.00000000,25.750,47.750
537.00000000,29.083,47.750
542.00000000,29.250,47.750
540.00000000,29.417,47.750
540.00000000,29.583,47.750
536.00000000,29.750,47.750
534.00000000,29.917,47.750
536.00000000,30.083,47.750
535.00000000,30.250,47.750
525.00000000,30.417,47.750
515.00000000,30.583,47.750
507.00000000,30.750,47.750
499.00000000,30.917,47.750
487.00000000,31.083,47.750
483.00000000,31.250,47.750
482.00000000,31.417,47.750
484.00000000,31.583,47.750
481.00000000,31.750,47.750
478.00000000,31.917,47.750
473.00000000,32.083,47.750
469.00000000,32.250,47.750
463.00000000,32.417,47.750
464.00000000,32.583,47.750
464.00000000,32.750,47.750
463.00000000,32.917,47.750
464.00000000,33.083,47.750
459.00000000,33.250,47.750
461.00000000,33.417,47.750
460.00000000,33.583,47.750
458.00000000,33.750,47.750
463.00000000,33.917,47.750
467.00000000,34.083,47.750
472.00000000,34.250,47.750
477.00000000,34.417,47.750
478.00000000,34.583,47.750
482.00000000,34.750,47.750
489.00000000,34.917,47.750
479.00000000,35.083,47.750
479.00000000,35.250,47.750
486.00000000,35.417,47.750
488.00000000,35.583,47.750
493.00000000,35.750,47.750
500.00000000,35.917,47.750
505.00000000,36.083,47.750
505.00000000,36.250,47.750
514.00000000,36.417,47.750
518.00000000,36.583,47.750
520.00000000,36.750,47.750
521.00000000,36.917,47.750
519.00000000,37.083,47.750
521.00000000,37.250,47.750
524.00000000,37.417,47.750
525.00000000,37.583,47.750
527.00000000,37.750,47.750
529.00000000,37.917,47.750
525.00000000,38.083,47.750
532.00000000,38.250,47.750
529.00000000,38.417,47.750
530.00000000,38.583,47.750
537.00000000,38.750,47.750
546.00000000,38.917,47.750
557.00000000,39.083,47.750
562.00000000,39.250,47.750
566.00000000,39.417,47.750
569.00000000,39.583,47.750
562.00000000,39.750,47.750
553.00000000,39.917,47.750
983.00000000,24.750,47.583
961.00000000,24.917,47.583
865.00000000,25.083,47.583
543.00000000,29.083,47.583
536.00000000,29.250,47.583
536.00000000,29.417,47.583
534.00000000,29.583,47.583
529.00000000,29.750,47.583
526.00000000,29.917,47.583
523.00000000,30.083,47.583
518.00000000,30.250,47.583
510.00000000,30.417,47.583
507.00000000,30.583,47.583
497.00000000,30.750,47.583
489.00000000,30.917,47.583
480.00000000,31.083,47.583
465.00000000,31.250,47.583
467.00000000,31.417,47.583
472.00000000,31.583,47.583
468.00000000,31.750,47.583
466.00000000,31.917,47.583
459.00000000,32.083,47.583
456.00000000,32.250,47.583
448.00000000,32.417,47.583
449.00000000,32.583,47.583
453.00000000,32.750,47.583
452.00000000,32.917,47.583
458.00000000,33.083,47.583
455.00000000,33.250,47.583
458.00000000,33.417,47.583
453.00000000,33.583,47.583
454.00000000,33.750,47.583
452.00000000,33.917,47.583
442.00000000,34.083,47.583
448.00000000,34.250,47.583
454.00000000,34.417,47.583
450.00000000,34.583,47.583
458.00000000,34.750,47.583
464.00000000,34.917,47.583
456.00000000,35.083,47.583
455.00000000,35.250,47.583
478.00000000,35.417,47.583
487.00000000,35.583,47.583
488.00000000,35.750,47.583
500.00000000,35.917,47.583
508.00000000,36.083,47.583
519.00000000,36.250,47.583
526.00000000,36.417,47.583
527.00000000,36.583,47.583
528.00000000,36.750,47.583
527.00000000,36.917,47.583
523.00000000,37.083,47.583
525.00000000,37.250,47.583
531.00000000,37.417,47.583
530.00000000,37.583,47.583
528.00000000,37.750,47.583
527.00000000,37.917,47.583
526.00000000,38.083,47.583
528.00000000,38.250,47.583
534.00000000,38.417,47.583
537.00000000,38.583,47.583
544.00000000,38.750,47.583
551.00000000,38.917,47.583
540.00000000,29.083,47.417
531.00000000,29.250,47.417
531.00000000,29.417,47.417
527.00000000,29.583,47.417
518.00000000,29.750,47.417
515.00000000,29.917,47.417
509.00000000,30.083,47.417
508.00000000,30.250,47.417
503.00000000,30.417,47.417
494.00000000,30.583,47.417
490.00000000,30.750,47.417
481.00000000,30.917,47.417
474.00000000,31.083,47.417
467.00000000,31.250,47.417
460.00000000,31.417,47.417
458.00000000,31.583,47.417
460.00000000,31.750,47.417
455.00000000,31.917,47.417
448.00000000,32.083,47.417
443.00000000,32.250,47.417
438.00000000,32.417,47.417
442.00000000,32.583,47.417
445.00000000,32.750,47.417
446.00000000,32.917,47.417
451.00000000,33.083,47.417
451.00000000,33.250,47.417
451.00000000,33.417,47.417
450.00000000,33.583,47.417
448.00000000,33.750,47.417
439.00000000,33.917,47.417
427.00000000,34.083,47.417
434.00000000,34.250,47.417
438.00000000,34.417,47.417
448.00000000,34.583,47.417
446.00000000,34.750,47.417
445.00000000,34.917,47.417
451.00000000,35.083,47.417
464.00000000,35.250,47.417
475.00000000,35.417,47.417
481.00000000,35.583,47.417
492.00000000,35.750,47.417
501.00000000,35.917,47.417
517.00000000,36.083,47.417
531.00000000,36.250,47.417
540.00000000,36.417,47.417
536.00000000,36.583,47.417
535.00000000,36.750,47.417
533.00000000,36.917,47.417
527.00000000,37.083,47.417
522.00000000,37.250,47.417
521.00000000,37.417,47.417
521.00000000,37.583,47.417
526.00000000,37.750,47.417
528.00000000,37.917,47.417
529.00000000,38.083,47.417
530.00000000,38.250,47.417
537.00000000,38.417,47.417
533.00000000,29.250,47.250
527.00000000,29.417,47.250
521.00000000,29.583,47.250
510.00000000,29.750,47.250
508.00000000,29.917,47.250
504.00000000,30.083,47.250
498.00000000,30.250,47.250
498.00000000,30.417,47.250
489.00000000,30.583,47.250
480.00000000,30.750,47.250
475.00000000,30.917,47.250
470.00000000,31.083,47.250
464.00000000,31.250,47.250
460.00000000,31.417,47.250
459.00000000,31.583,47.250
450.00000000,31.750,47.250
447.00000000,31.917,47.250
443.00000000,32.083,47.250
436.00000000,32.250,47.250
436.00000000,32.417,47.250
436.00000000,32.583,47.250
440.00000000,32.750,47.250
443.00000000,32.917,47.250
443.00000000,33.083,47.250
450.00000000,33.250,47.250
449.00000000,33.417,47.250
445.00000000,33.583,47.250
442.00000000,33.750,47.250
426.00000000,33.917,47.250
433.00000000,34.083,47.250
435.00000000,34.250,47.250
438.00000000,34.417,47.250
441.00000000,34.583,47.250
447.00000000,34.750,47.250
454.00000000,34.917,47.250
460.00000000,35.083,47.250
467.00000000,35.250,47.250
472.00000000,35.417,47.250
477.00000000,35.583,47.250
483.00000000,35.750,47.250
496.00000000,35.917,47.250
511.00000000,36.083,47.250
534.00000000,36.250,47.250
547.00000000,36.417,47.250
539.00000000,36.583,47.250
531.00000000,36.750,47.250
524.00000000,36.917,47.250
523.00000000,37.083,47.250
521.00000000,37.250,47.250
521.00000000,37.417,47.250
523.00000000,37.583,47.250
523.00000000,37.750,47.250
527.00000000,37.917,47.250
531.00000000,38.083,47.250
533.00000000,38.250,47.250
538.00000000,38.417,47.250
520.00000000,29.417,47.083
518.00000000,29.583,47.083
510.00000000,29.750,47.083
504.00000000,29.917,47.083
498.00000000,30.083,47.083
493.00000000,30.250,47.083
492.00000000,30.417,47.083
488.00000000,30.583,47.083
478.00000000,30.750,47.083
465.00000000,30.917,47.083
457.00000000,31.083,47.083
449.00000000,31.250,47.083
452.00000000,31.417,47.083
451.00000000,31.583,47.083
443.00000000,31.750,47.083
438.00000000,31.917,47.083
435.00000000,32.083,47.083
434.00000000,32.250,47.083
433.00000000,32.417,47.083
435.00000000,32.583,47.083
434.00000000,32.750,47.083
434.00000000,32.917,47.083
439.00000000,33.083,47.083
439.00000000,33.250,47.083
439.00000000,33.417,47.083
435.00000000,33.583,47.083
423.00000000,33.750,47.083
423.00000000,33.917,47.083
426.00000000,34.083,47.083
424.00000000,34.250,47.083
425.00000000,34.417,47.083
431.00000000,34.583,47.083
437.00000000,34.750,47.083
443.00000000,34.917,47.083
451.00000000,35.083,47.083
457.00000000,35.250,47.083
460.00000000,35.417,47.083
463.00000000,35.583,47.083
471.00000000,35.750,47.083
484.00000000,35.917,47.083
502.00000000,36.083,47.083
519.00000000,36.250,47.083
519.00000000,36.417,47.083
519.00000000,36.583,47.083
517.00000000,36.750,47.083
514.00000000,36.917,47.083
518.00000000,37.083,47.083
515.00000000,37.250,47.083
515.00000000,37.417,47.083
525.00000000,37.583,47.083
518.00000000,37.750,47.083
524.00000000,37.917,47.083
524.00000000,38.083,47.083
531.00000000,38.250,47.083
533.00000000,38.417,47.083
516.00000000,29.417,46.917
510.00000000,29.583,46.917
509.00000000,29.750,46.917
502.00000000,29.917,46.917
499.00000000,30.083,46.917
494.00000000,30.250,46.917
486.00000000,30.417,46.917
480.00000000,30.583,46.917
474.00000000,30.750,46.917
461.00000000,30.917,46.917
444.00000000,31.083,46.917
447.00000000,31.250,46.917
443.00000000,31.417,46.917
438.00000000,31.583,46.917
435.00000000,31.750,46.917
427.00000000,31.917,46.917
429.00000000,32.083,46.917
430.00000000,32.250,46.917
432.00000000,32.417,46.917
432.00000000,32.583,46.917
433.00000000,32.750,46.917
432.00000000,32.917,46.917
431.00000000,33.083,46.917
432.00000000,33.250,46.917
432.00000000,33.417,46.917
417.00000000,33.583,46.917
418.00000000,33.750,46.917
419.00000000,33.917,46.917
418.00000000,34.083,46.917
412.00000000,34.250,46.917
410.00000000,34.417,46.917
418.00000000,34.583,46.917
428.00000000,34.750,46.917
432.00000000,34.917,46.917
438.00000000,35.083,46.917
441.00000000,35.250,46.917
447.00000000,35.417,46.917
450.00000000,35.583,46.917
459.00000000,35.750,46.917
472.00000000,35.917,46.917
482.00000000,36.083,46.917
491.00000000,36.250,46.917
495.00000000,36.417,46.917
496.00000000,36.583,46.917
498.00000000,36.750,46.917
502.00000000,36.917,46.917
503.00000000,37.083,46.917
506.00000000,37.250,46.917
503.00000000,37.417,46.917
532.00000000,29.250,46.750
507.00000000,29.583,46.750
508.00000000,29.750,46.750
507.00000000,29.917,46.750
507.00000000,30.083,46.750
495.00000000,30.250,46.750
482.00000000,30.417,46.750
470.00000000,30.583,46.750
466.00000000,30.750,46.750
453.00000000,30.917,46.750
441.00000000,31.083,46.750
432.00000000,31.250,46.750
428.00000000,31.417,46.750
421.00000000,31.583,46.750
418.00000000,31.750,46.750
413.00000000,31.917,46.750
418.00000000,32.083,46.750
420.00000000,32.250,46.750
426.00000000,32.417,46.750
432.00000000,32.583,46.750
430.00000000,32.750,46.750
426.00000000,32.917,46.750
422.00000000,33.083,46.750
421.00000000,33.250,46.750
416.00000000,33.417,46.750
416.00000000,33.583,46.750
416.00000000,33.750,46.750
415.00000000,33.917,46.750
407.00000000,34.083,46.750
402.00000000,34.250,46.750
403.00000000,34.417,46.750
409.00000000,34.583,46.750
414.00000000,34.750,46.750
421.00000000,34.917,46.750
424.00000000,35.083,46.750
427.00000000,35.250,46.750
433.00000000,35.417,46.750
438.00000000,35.583,46.750
444.00000000,35.750,46.750
445.00000000,35.917,46.750
455.00000000,36.083,46.750
465.00000000,36.250,46.750
475.00000000,36.417,46.750
485.00000000,36.583,46.750
484.00000000,36.750,46.750
479.00000000,36.917,46.750
541.00000000,28.917,46.583
539.00000000,29.083,46.583
533.00000000,29.250,46.583
533.00000000,29.417,46.583
528.00000000,29.583,46.583
524.00000000,29.750,46.583
516.00000000,29.917,46.583
506.00000000,30.083,46.583
497.00000000,30.250,46.583
482.00000000,30.417,46.583
463.00000000,30.583,46.583
449.00000000,30.750,46.583
443.00000000,30.917,46.583
432.00000000,31.083,46.583
417.00000000,31.250,46.583
405.00000000,31.417,46.583
393.00000000,31.583,46.583
388.00000000,31.750,46.583
391.00000000,31.917,46.583
404.00000000,32.083,46.583
407.00000000,32.250,46.583
413.00000000,32.417,46.583
416.00000000,32.583,46.583
421.00000000,32.750,46.583
423.00000000,32.917,46.583
420.00000000,33.083,46.583
418.00000000,33.250,46.583
416.00000000,33.417,46.583
413.00000000,33.583,46.583
410.00000000,33.750,46.583
407.00000000,33.917,46.583
404.00000000,34.083,46.583
405.00000000,34.250,46.583
405.00000000,34.417,46.583
405.00000000,34.583,46.583
409.00000000,34.750,46.583
410.00000000,34.917,46.583
414.00000000,35.083,46.583
414.00000000,35.250,46.583
415.00000000,35.417,46.583
424.00000000,35.583,46.583
425.00000000,35.750,46.583
428.00000000,35.917,46.583
431.00000000,36.083,46.583
443.00000000,36.250,46.583
467.00000000,36.750,46.583
528.00000000,28.750,46.417
537.00000000,28.917,46.417
546.00000000,29.083,46.417
537.00000000,29.250,46.417
536.00000000,29.417,46.417
531.00000000,29.583,46.417
535.00000000,29.750,46.417
530.00000000,29.917,46.417
494.00000000,30.083,46.417
477.00000000,30.250,46.417
474.00000000,30.417,46.417
462.00000000,30.583,46.417
453.00000000,30.750,46.417
351.00000000,31.583,46.417
369.00000000,31.750,46.417
374.00000000,31.917,46.417
381.00000000,32.083,46.417
394.00000000,32.250,46.417
405.00000000,32.417,46.417
419.00000000,32.583,46.417
422.00000000,32.750,46.417
419.00000000,32.917,46.417
417.00000000,33.083,46.417
416.00000000,33.250,46.417
412.00000000,33.417,46.417
408.00000000,33.583,46.417
403.00000000,33.750,46.417
403.00000000,33.917,46.417
402.00000000,34.083,46.417
400.00000000,34.250,46.417
398.00000000,34.417,46.417
400.00000000,34.583,46.417
404.00000000,34.750,46.417
403.00000000,34.917,46.417
402.00000000,35.083,46.417
402.00000000,35.250,46.417
397.00000000,35.417,46.417
408.00000000,35.583,46.417
433.00000000,36.083,46.417
553.00000000,28.917,46.250
548.00000000,29.083,46.250
530.00000000,29.250,46.250
524.00000000,29.417,46.250
518.00000000,29.583,46.250
515.00000000,29.750,46.250
505.00000000,29.917,46.250
488.00000000,30.083,46.250
465.00000000,30.250,46.250
460.00000000,30.417,46.250
450.00000000,30.583,46.250
442.00000000,30.750,46.250
334.00000000,31.583,46.250
359.00000000,31.750,46.250
367.00000000,31.917,46.250
379.00000000,32.083,46.250
387.00000000,32.250,46.250
399.00000000,32.417,46.250
412.00000000,32.583,46.250
417.00000000,32.750,46.250
413.00000000,32.917,46.250
411.00000000,33.083,46.250
409.00000000,33.250,46.250
407.00000000,33.417,46.250
401.00000000,33.583,46.250
400.00000000,33.750,46.250
396.00000000,33.917,46.250
392.00000000,34.083,46.250
387.00000000,34.250,46.250
391.00000000,34.417,46.250
397.00000000,34.583,46.250
398.00000000,34.750,46.250
398.00000000,34.917,46.250
396.00000000,35.083,46.250
386.00000000,35.250,46.250
540.00000000,28.750,46.083
562.00000000,28.917,46.083
543.00000000,29.083,46.083
519.00000000,29.250,46.083
505.00000000,29.417,46.083
494.00000000,29.583,46.083
484.00000000,29.750,46.083
477.00000000,29.917,46.083
468.00000000,30.083,46.083
455.00000000,30.250,46.083
437.00000000,30.417,46.083
437.00000000,30.583,46.083
422.00000000,32.083,46.083
381.00000000,32.250,46.083
387.00000000,32.417,46.083
399.00000000,32.583,46.083
401.00000000,32.750,46.083
394.00000000,32.917,46.083
395.00000000,33.083,46.083
400.00000000,33.250,46.083
396.00000000,33.417,46.083
391.00000000,33.583,46.083
386.00000000,33.750,46.083
389.00000000,33.917,46.083
389.00000000,34.083,46.083
387.00000000,34.250,46.083
381.00000000,34.417,46.083
383.00000000,34.583,46.083
378.00000000,34.750,46.083
373.00000000,34.917,46.083
375.00000000,35.083,46.083
379.00000000,35.250,46.083
515.00000000,28.583,45.917
535.00000000,28.750,45.917
535.00000000,28.917,45.917
517.00000000,29.083,45.917
499.00000000,29.250,45.917
485.00000000,29.417,45.917
467.00000000,29.583,45.917
457.00000000,29.750,45.917
447.00000000,29.917,45.917
441.00000000,30.083,45.917
433.00000000,30.250,45.917
421.00000000,30.417,45.917
384.00000000,33.417,45.917
385.00000000,33.583,45.917
384.00000000,33.750,45.917
390.00000000,33.917,45.917
398.00000000,34.083,45.917
396.00000000,34.250,45.917
388.00000000,34.417,45.917
379.00000000,34.583,45.917
371.00000000,34.750,45.917
362.00000000,34.917,45.917
508.00000000,28.417,45.750
503.00000000,28.583,45.750
507.00000000,28.750,45.750
500.00000000,28.917,45.750
490.00000000,29.083,45.750
475.00000000,29.250,45.750
458.00000000,29.417,45.750
438.00000000,29.583,45.750
424.00000000,29.750,45.750
421.00000000,29.917,45.750
421.00000000,30.083,45.750
388.00000000,32.917,45.750
389.00000000,33.083,45.750
393.00000000,33.250,45.750
403.00000000,33.417,45.750
407.00000000,33.583,45.750
414.00000000,33.750,45.750
423.00000000,33.917,45.750
424.00000000,34.083,45.750
419.00000000,34.250,45.750
406.00000000,34.417,45.750
396.00000000,34.583,45.750
380.00000000,34.750,45.750
373.00000000,34.917,45.750
373.00000000,35.083,45.750
482.00000000,28.083,45.583
493.00000000,28.250,45.583
492.00000000,28.417,45.583
483.00000000,28.583,45.583
487.00000000,28.750,45.583
478.00000000,28.917,45.583
464.00000000,29.083,45.583
443.00000000,29.250,45.583
423.00000000,29.417,45.583
405.00000000,29.583,45.583
403.00000000,29.750,45.583
398.00000000,29.917,45.583
399.00000000,32.583,45.583
403.00000000,32.750,45.583
407.00000000,32.917,45.583
410.00000000,33.083,45.583
415.00000000,33.250,45.583
423.00000000,33.417,45.583
437.00000000,33.583,45.583
451.00000000,33.750,45.583
466.00000000,33.917,45.583
478.00000000,34.083,45.583
466.00000000,34.250,45.583
440.00000000,34.417,45.583
418.00000000,34.583,45.583
397.00000000,34.750,45.583
391.00000000,34.917,45.583
390.00000000,35.083,45.583
393.00000000,35.250,45.583
469.00000000,28.083,45.417
468.00000000,28.250,45.417
465.00000000,28.417,45.417
458.00000000,28.583,45.417
463.00000000,28.750,45.417
453.00000000,28.917,45.417
433.00000000,29.083,45.417
410.00000000,29.250,45.417
391.00000000,29.417,45.417
375.00000000,29.583,45.417
363.00000000,29.750,45.417
399.00000000,32.417,45.417
418.00000000,32.583,45.417
425.00000000,32.750,45.417
424.00000000,32.917,45.417
420.00000000,33.083,45.417
425.00000000,33.250,45.417
437.00000000,33.417,45.417
450.00000000,33.583,45.417
468.00000000,33.750,45.417
489.00000000,33.917,45.417
522.00000000,34.083,45.417
517.00000000,34.250,45.417
476.00000000,34.417,45.417
443.00000000,34.583,45.417
420.00000000,34.750,45.417
414.00000000,34.917,45.417
412.00000000,35.083,45.417
412.00000000,35.250,45.417
407.00000000,35.417,45.417
394.00000000,35.750,45.417
393.00000000,35.917,45.417
397.00000000,36.083,45.417
404.00000000,36.250,45.417
417.00000000,36.417,45.417
418.00000000,36.583,45.417
432.00000000,36.750,45.417
469.00000000,28.250,45.250
461.00000000,28.417,45.250
