VALUE,long,lat
6.39137506,37.417,50.25
6.48017693,37.583,50.25
6.55789566,37.750,50.25
6.86155224,38.083,50.25
6.84431267,38.250,50.25
6.74197912,38.417,50.25
7.76082277,23.083,50.0833333333334
7.46303129,23.250,50.0833333333334
7.15660429,23.417,50.0833333333334
6.76048946,23.583,50.0833333333334
7.03049994,23.750,50.0833333333334
7.25781250,23.917,50.0833333333334
7.36555195,24.083,50.0833333333334
7.36701059,24.250,50.0833333333334
7.35645819,24.417,50.0833333333334
7.21865654,24.583,50.0833333333334
7.15565634,24.750,50.0833333333334
7.06412506,24.917,50.0833333333334
7.01633358,25.083,50.0833333333334
7.16010427,25.250,50.0833333333334
7.40941668,25.417,50.0833333333334
7.82945824,25.583,50.0833333333334
7.82947922,25.750,50.0833333333334
7.61973953,25.917,50.0833333333334
7.65423965,26.083,50.0833333333334
7.51634359,26.250,50.0833333333334
7.34417725,26.417,50.0833333333334
7.31126022,26.583,50.0833333333334
7.31285429,26.750,50.0833333333334
7.15647936,26.917,50.0833333333334
7.00020838,27.083,50.0833333333334
6.89948940,27.250,50.0833333333334
6.89589596,27.417,50.0833333333334
6.85705233,27.583,50.0833333333334
6.86457300,27.750,50.0833333333334
6.82029152,27.917,50.0833333333334
6.89747906,28.083,50.0833333333334
6.90987492,28.250,50.0833333333334
6.95268774,28.417,50.0833333333334
7.04857302,28.583,50.0833333333334
7.09358358,28.750,50.0833333333334
7.07215643,28.917,50.0833333333334
7.05165625,29.083,50.0833333333334
7.04630232,29.250,50.0833333333334
7.17649984,29.417,50.0833333333334
7.30220842,29.583,50.0833333333334
7.44013548,29.750,50.0833333333334
7.55264568,29.917,50.0833333333334
7.58457279,30.083,50.0833333333334
7.65495825,30.250,50.0833333333334
7.77347898,30.417,50.0833333333334
7.81850004,30.583,50.0833333333334
7.87628126,30.750,50.0833333333334
7.78153133,30.917,50.0833333333334
7.79580212,31.083,50.0833333333334
7.72598982,31.250,50.0833333333334
7.64718771,31.417,50.0833333333334
7.51348972,31.583,50.0833333333334
7.37526035,31.750,50.0833333333334
7.33837509,31.917,50.0833333333334
7.39982271,32.083,50.0833333333334
7.46300030,32.250,50.0833333333334
7.55334377,32.417,50.0833333333334
7.63812494,32.583,50.0833333333334
7.64074993,32.750,50.0833333333334
7.59671879,32.917,50.0833333333334
7.68125010,33.083,50.0833333333334
7.67703152,33.250,50.0833333333334
7.47211456,33.417,50.0833333333334
7.38284349,33.583,50.0833333333334
7.39764595,33.750,50.0833333333334
7.36745834,33.917,50.0833333333334
7.25601053,34.083,50.0833333333334
7.19896889,34.250,50.0833333333334
7.11737490,34.417,50.0833333333334
6.96831226,34.583,50.0833333333334
7.12818766,34.750,50.0833333333334
7.01048946,34.917,50.0833333333334
6.76705217,35.083,50.0833333333334
6.69736433,35.250,50.0833333333334
6.70708323,35.417,50.0833333333334
6.77546883,35.583,50.0833333333334
6.85690641,35.750,50.0833333333334
7.17657280,35.917,50.0833333333334
7.27510405,36.083,50.0833333333334
7.40724993,36.250,50.0833333333334
7.28589582,36.417,50.0833333333334
7.08494806,36.583,50.0833333333334
7.07236481,36.750,50.0833333333334
7.05286455,36.917,50.0833333333334
6.79496861,37.083,50.0833333333334
6.53696871,37.250,50.0833333333334
6.42507315,37.417,50.0833333333334
6.57371902,37.583,50.0833333333334
6.73855209,37.750,50.0833333333334
6.87432289,37.917,50.0833333333334
7.08868742,38.083,50.0833333333334
6.99442673,38.250,50.0833333333334
6.87225008,38.417,50.0833333333334
6.75623941,38.583,50.0833333333334
6.80620813,38.750,50.0833333333334
8.29445839,22.917,49.9166666666667
7.99167728,23.083,49.9166666666667
7.70054150,23.250,49.9166666666667
7.46842718,23.417,49.9166666666667
7.16295815,23.583,49.9166666666667
6.98396873,23.750,49.9166666666667
7.12452078,23.917,49.9166666666667
7.38962507,24.083,49.9166666666667
7.39846849,24.250,49.9166666666667
7.35882282,24.417,49.9166666666667
7.33925009,24.583,49.9166666666667
7.19786453,24.750,49.9166666666667
6.85329151,24.917,49.9166666666667
6.55904150,25.083,49.9166666666667
6.58797932,25.250,49.9166666666667
6.84072924,25.417,49.9166666666667
7.26818752,25.583,49.9166666666667
7.41623974,25.750,49.9166666666667
7.60765648,25.917,49.9166666666667
7.62598944,26.083,49.9166666666667
7.55597925,26.250,49.9166666666667
7.48152065,26.417,49.9166666666667
7.32486439,26.583,49.9166666666667
7.20086479,26.750,49.9166666666667
7.15863562,26.917,49.9166666666667
7.06795835,27.083,49.9166666666667
6.99079180,27.250,49.9166666666667
6.94286442,27.417,49.9166666666667
6.95725012,27.583,49.9166666666667
7.02820826,27.750,49.9166666666667
6.93395853,27.917,49.9166666666667
6.95202065,28.083,49.9166666666667
6.94253111,28.250,49.9166666666667
6.99702072,28.417,49.9166666666667
7.10592699,28.583,49.9166666666667
7.00650024,28.750,49.9166666666667
7.07434368,28.917,49.9166666666667
7.04729176,29.083,49.9166666666667
7.11503124,29.250,49.9166666666667
7.26165628,29.417,49.9166666666667
7.38559389,29.583,49.9166666666667
7.49837494,29.750,49.9166666666667
7.68597937,29.917,49.9166666666667
7.79891682,30.083,49.9166666666667
7.86605215,30.250,49.9166666666667
7.83426046,30.417,49.9166666666667
7.80755186,30.583,49.9166666666667
7.68623972,30.750,49.9166666666667
7.63648939,30.917,49.9166666666667
7.61392689,31.083,49.9166666666667
7.56840611,31.250,49.9166666666667
7.54276037,31.417,49.9166666666667
7.49065638,31.583,49.9166666666667
7.49058342,31.750,49.9166666666667
7.43591690,31.917,49.9166666666667
7.49931240,32.083,49.9166666666667
7.54683352,32.250,49.9166666666667
7.65112495,32.417,49.9166666666667
7.79300022,32.583,49.9166666666667
7.88573980,32.750,49.9166666666667
7.88263559,32.917,49.9166666666667
7.92517710,33.083,49.9166666666667
7.71197939,33.250,49.9166666666667
7.66987514,33.417,49.9166666666667
7.71131229,33.583,49.9166666666667
7.61852074,33.750,49.9166666666667
7.55618763,33.917,49.9166666666667
7.27995825,34.083,49.9166666666667
7.24443769,34.250,49.9166666666667
7.16776037,34.417,49.9166666666667
7.12489605,34.583,49.9166666666667
7.22300005,34.750,49.9166666666667
7.09714603,34.917,49.9166666666667
6.94636440,35.083,49.9166666666667
6.75148964,35.250,49.9166666666667
6.78053141,35.417,49.9166666666667
6.86067677,35.583,49.9166666666667
7.01367712,35.750,49.9166666666667
7.18786478,35.917,49.9166666666667
7.55648947,36.083,49.9166666666667
7.83772898,36.250,49.9166666666667
7.53901052,36.417,49.9166666666667
7.31808329,36.583,49.9166666666667
7.14356232,36.750,49.9166666666667
7.12963533,36.917,49.9166666666667
7.02236462,37.083,49.9166666666667
6.79985428,37.250,49.9166666666667
6.67879152,37.417,49.9166666666667
6.82131243,37.583,49.9166666666667
6.98458338,37.750,49.9166666666667
7.03554153,37.917,49.9166666666667
6.96587515,38.083,49.9166666666667
7.01929188,38.250,49.9166666666667
6.92540646,38.417,49.9166666666667
6.93479156,38.583,49.9166666666667
7.02663565,38.750,49.9166666666667
7.16353130,38.917,49.9166666666667
7.03515625,39.083,49.9166666666667
7.00754166,39.250,49.9166666666667
7.10334396,39.417,49.9166666666667
7.07644796,39.583,49.9166666666667
7.77565622,22.583,49.75
8.14493752,22.750,49.75
8.21388531,22.917,49.75
7.90073967,23.083,49.75
7.70581245,23.250,49.75
7.52779150,23.417,49.75
7.39493752,23.583,49.75
7.30848980,23.750,49.75
7.28292704,23.917,49.75
7.13979149,24.083,49.75
7.31220818,24.250,49.75
7.18109369,24.417,49.75
6.98346901,24.583,49.75
6.59644794,24.750,49.75
6.51453114,24.917,49.75
6.40512514,25.083,49.75
6.50352049,25.250,49.75
6.75186443,25.417,49.75
6.86329174,25.583,49.75
7.07036448,25.750,49.75
7.23866653,25.917,49.75
7.35304165,26.083,49.75
7.36933327,26.250,49.75
7.32576036,26.417,49.75
7.24253130,26.583,49.75
7.18191671,26.750,49.75
7.18528128,26.917,49.75
7.12802076,27.083,49.75
7.05066681,27.250,49.75
6.99262476,27.417,49.75
6.98657274,27.583,49.75
6.97415638,27.750,49.75
6.96996880,27.917,49.75
7.01231241,28.083,49.75
7.00285435,28.250,49.75
6.96779156,28.417,49.75
7.03947926,28.583,49.75
6.97090626,28.750,49.75
7.00415611,28.917,49.75
7.09223938,29.083,49.75
7.17146873,29.250,49.75
7.26964569,29.417,49.75
7.43511438,29.583,49.75
7.69419813,29.750,49.75
7.94627094,29.917,49.75
8.02877045,30.083,49.75
8.08657265,30.250,49.75
8.04710388,30.417,49.75
7.94288540,30.583,49.75
7.85971880,30.750,49.75
7.82618761,30.917,49.75
7.74049997,31.083,49.75
7.56070852,31.250,49.75
7.42236471,31.417,49.75
7.49414587,31.583,49.75
7.54286480,31.750,49.75
7.58708334,31.917,49.75
7.59337521,32.083,49.75
7.62105227,32.250,49.75
7.71090603,32.417,49.75
7.85172892,32.583,49.75
7.99176025,32.750,49.75
8.09252071,32.917,49.75
8.05280209,33.083,49.75
7.98724985,33.250,49.75
7.94701052,33.417,49.75
7.81682301,33.583,49.75
7.73531246,33.750,49.75
7.58423948,33.917,49.75
7.50572920,34.083,49.75
7.46513557,34.250,49.75
7.39573956,34.417,49.75
7.40237522,34.583,49.75
7.40374994,34.750,49.75
7.21703100,34.917,49.75
7.08195829,35.083,49.75
7.00797939,35.250,49.75
6.96080208,35.417,49.75
7.04188538,35.583,49.75
7.20523977,35.750,49.75
7.43609381,35.917,49.75
7.53149986,36.083,49.75
7.56106234,36.250,49.75
7.57923985,36.417,49.75
7.51900005,36.583,49.75
7.45346880,36.750,49.75
7.29444790,36.917,49.75
7.17936468,37.083,49.75
7.02372885,37.250,49.75
6.91679192,37.417,49.75
7.07956266,37.583,49.75
7.16067696,37.750,49.75
7.02320862,37.917,49.75
7.04363537,38.083,49.75
7.08962488,38.250,49.75
7.08778143,38.417,49.75
7.03160429,38.583,49.75
7.04882288,38.750,49.75
7.20573950,38.917,49.75
7.27672911,39.083,49.75
7.30354166,39.250,49.75
7.20434380,39.417,49.75
7.14729166,39.583,49.75
7.19627094,39.750,49.75
7.33813524,39.917,49.75
7.23293734,40.083,49.75
7.30416679,40.250,49.75
6.98537493,22.583,49.5833333333334
7.50488520,22.750,49.5833333333334
7.73732281,22.917,49.5833333333334
7.60361433,23.083,49.5833333333334
7.56466675,23.250,49.5833333333334
7.45714569,23.417,49.5833333333334
7.44771862,23.583,49.5833333333334
7.46442699,23.750,49.5833333333334
7.46811438,23.917,49.5833333333334
7.07334375,24.083,49.5833333333334
7.07336473,24.250,49.5833333333334
6.88140631,24.417,49.5833333333334
6.91119766,24.583,49.5833333333334
6.57151031,24.750,49.5833333333334
6.56768751,24.917,49.5833333333334
6.50092697,25.083,49.5833333333334
6.54864597,25.250,49.5833333333334
6.67441654,25.417,49.5833333333334
6.89035416,25.583,49.5833333333334
7.02423954,25.750,49.5833333333334
7.07049990,25.917,49.5833333333334
7.28585434,26.083,49.5833333333334
7.36842728,26.250,49.5833333333334
7.28930235,26.417,49.5833333333334
7.20569801,26.583,49.5833333333334
7.17890644,26.750,49.5833333333334
7.08788538,26.917,49.5833333333334
6.97959375,27.083,49.5833333333334
6.94085407,27.250,49.5833333333334
6.91656256,27.417,49.5833333333334
6.98703098,27.583,49.5833333333334
7.05165625,27.750,49.5833333333334
7.10590649,27.917,49.5833333333334
7.18305206,28.083,49.5833333333334
7.24829149,28.250,49.5833333333334
7.19177055,28.417,49.5833333333334
7.06300020,28.583,49.5833333333334
6.96346855,28.750,49.5833333333334
6.93218756,28.917,49.5833333333334
6.98720837,29.083,49.5833333333334
7.12791681,29.250,49.5833333333334
7.28705215,29.417,49.5833333333334
7.50480223,29.583,49.5833333333334
7.80176020,29.750,49.5833333333334
8.11137486,29.917,49.5833333333334
8.14984322,30.083,49.5833333333334
8.17653084,30.250,49.5833333333334
7.97357273,30.417,49.5833333333334
7.89365625,30.583,49.5833333333334
7.82053137,30.750,49.5833333333334
7.66902065,30.917,49.5833333333334
7.59352064,31.083,49.5833333333334
7.41438532,31.250,49.5833333333334
7.38681269,31.417,49.5833333333334
7.48753119,31.583,49.5833333333334
7.54332304,31.750,49.5833333333334
7.53785419,31.917,49.5833333333334
7.55532312,32.083,49.5833333333334
7.61716652,32.250,49.5833333333334
7.74588537,32.417,49.5833333333334
7.91740608,32.583,49.5833333333334
8.13479137,32.750,49.5833333333334
8.28351021,32.917,49.5833333333334
8.29773998,33.083,49.5833333333334
8.23618793,33.250,49.5833333333334
8.07962513,33.417,49.5833333333334
7.93767738,33.583,49.5833333333334
7.84345865,33.750,49.5833333333334
7.80293751,33.917,49.5833333333334
7.74924994,34.083,49.5833333333334
7.69513559,34.250,49.5833333333334
7.59840631,34.417,49.5833333333334
7.72572899,34.583,49.5833333333334
7.62818766,34.750,49.5833333333334
7.48004150,34.917,49.5833333333334
7.30930185,35.083,49.5833333333334
7.26731253,35.250,49.5833333333334
7.24658346,35.417,49.5833333333334
7.25812483,35.583,49.5833333333334
7.28494787,35.750,49.5833333333334
7.40260410,35.917,49.5833333333334
7.44668770,36.083,49.5833333333334
7.41146851,36.250,49.5833333333334
7.63984394,36.417,49.5833333333334
7.70514584,36.583,49.5833333333334
7.59246874,36.750,49.5833333333334
7.47716665,36.917,49.5833333333334
7.34765625,37.083,49.5833333333334
7.19386435,37.250,49.5833333333334
7.12286472,37.417,49.5833333333334
7.25602102,37.583,49.5833333333334
7.30654144,37.750,49.5833333333334
7.13388538,37.917,49.5833333333334
7.24707317,38.083,49.5833333333334
7.30402088,38.250,49.5833333333334
7.21207285,38.417,49.5833333333334
7.13882303,38.583,49.5833333333334
7.25002098,38.750,49.5833333333334
7.21229172,38.917,49.5833333333334
7.42031240,39.083,49.5833333333334
7.37765646,39.250,49.5833333333334
7.26687479,39.417,49.5833333333334
7.22003126,39.583,49.5833333333334
7.26030207,39.750,49.5833333333334
7.27680206,39.917,49.5833333333334
7.19597912,40.083,49.5833333333334
7.26598978,40.250,49.5833333333334
6.62554169,22.583,49.4166666666667
6.38777065,22.750,49.4166666666667
6.58043766,22.917,49.4166666666667
6.96407318,23.083,49.4166666666667
7.22146893,23.250,49.4166666666667
7.41744804,23.417,49.4166666666667
7.51401043,23.583,49.4166666666667
7.49095821,23.750,49.4166666666667
7.54935408,23.917,49.4166666666667
7.50759363,24.083,49.4166666666667
7.43867731,24.250,49.4166666666667
7.30796862,24.417,49.4166666666667
7.13848972,24.583,49.4166666666667
6.85818768,24.750,49.4166666666667
6.75151014,24.917,49.4166666666667
6.60683346,25.083,49.4166666666667
6.64116669,25.250,49.4166666666667
6.78286457,25.417,49.4166666666667
6.91705227,25.583,49.4166666666667
7.07130194,25.750,49.4166666666667
7.17168760,25.917,49.4166666666667
7.21071863,26.083,49.4166666666667
7.37129164,26.250,49.4166666666667
7.31353140,26.417,49.4166666666667
7.23915625,26.583,49.4166666666667
7.20192719,26.750,49.4166666666667
7.21422911,26.917,49.4166666666667
7.08437490,27.083,49.4166666666667
7.00622940,27.250,49.4166666666667
7.02019787,27.417,49.4166666666667
7.07116652,27.583,49.4166666666667
7.03288555,27.750,49.4166666666667
7.00385427,27.917,49.4166666666667
7.11244774,28.083,49.4166666666667
7.23332310,28.250,49.4166666666667
7.32894802,28.417,49.4166666666667
7.23623943,28.583,49.4166666666667
7.15210390,28.750,49.4166666666667
6.95096874,28.917,49.4166666666667
6.85954189,29.083,49.4166666666667
6.98575020,29.250,49.4166666666667
7.20375013,29.417,49.4166666666667
7.57533360,29.583,49.4166666666667
7.88198948,29.750,49.4166666666667
8.13608360,29.917,49.4166666666667
8.26916695,30.083,49.4166666666667
8.30409336,30.250,49.4166666666667
8.06018734,30.417,49.4166666666667
7.77514601,30.583,49.4166666666667
7.52754164,30.750,49.4166666666667
7.43572903,30.917,49.4166666666667
7.44636440,31.083,49.4166666666667
7.34079170,31.250,49.4166666666667
7.30649996,31.417,49.4166666666667
7.34056234,31.583,49.4166666666667
7.22674990,31.750,49.4166666666667
7.21766663,31.917,49.4166666666667
7.58544779,32.083,49.4166666666667
7.72069788,32.250,49.4166666666667
7.82536459,32.417,49.4166666666667
7.97528124,32.583,49.4166666666667
8.26195812,32.750,49.4166666666667
8.39806271,32.917,49.4166666666667
8.49091625,33.083,49.4166666666667
8.43622971,33.250,49.4166666666667
8.21755219,33.417,49.4166666666667
8.02989578,33.583,49.4166666666667
7.96763563,33.750,49.4166666666667
7.95337486,33.917,49.4166666666667
7.81040621,34.083,49.4166666666667
7.87395811,34.250,49.4166666666667
7.76596880,34.417,49.4166666666667
7.80971861,34.583,49.4166666666667
7.76570845,34.750,49.4166666666667
7.64911461,34.917,49.4166666666667
7.57888508,35.083,49.4166666666667
7.52147913,35.250,49.4166666666667
7.45554161,35.417,49.4166666666667
7.48144770,35.583,49.4166666666667
7.49656248,35.750,49.4166666666667
7.50497913,35.917,49.4166666666667
7.46818733,36.083,49.4166666666667
7.52847910,36.250,49.4166666666667
7.52836466,36.417,49.4166666666667
7.52384377,36.583,49.4166666666667
7.63451052,36.750,49.4166666666667
7.63686466,36.917,49.4166666666667
7.54757309,37.083,49.4166666666667
7.38691664,37.250,49.4166666666667
7.32938528,37.417,49.4166666666667
7.46214581,37.583,49.4166666666667
7.39282322,37.750,49.4166666666667
7.22862482,37.917,49.4166666666667
7.33448935,38.083,49.4166666666667
7.42664576,38.250,49.4166666666667
7.28081226,38.417,49.4166666666667
7.26132298,38.583,49.4166666666667
7.33978128,38.750,49.4166666666667
7.44728136,38.917,49.4166666666667
7.52377081,39.083,49.4166666666667
7.39013529,39.250,49.4166666666667
7.34913540,39.417,49.4166666666667
7.50894785,39.583,49.4166666666667
7.51833344,39.750,49.4166666666667
7.57110405,39.917,49.4166666666667
7.57157278,40.083,49.4166666666667
7.59378147,40.250,49.4166666666667
6.06061459,22.583,49.25
5.89515638,22.750,49.25
5.98380184,22.917,49.25
5.73850012,23.083,49.25
5.96549988,23.250,49.25
6.35782290,23.417,49.25
7.04468775,23.583,49.25
7.42261457,23.750,49.25
7.48639584,23.917,49.25
7.50046873,24.083,49.25
7.50504160,24.250,49.25
7.39302063,24.417,49.25
7.49920845,24.583,49.25
7.34715605,24.750,49.25
6.92123985,24.917,49.25
6.80365610,25.083,49.25
6.72539616,25.250,49.25
6.88229179,25.417,49.25
6.99596882,25.583,49.25
7.13897896,25.750,49.25
7.26569796,25.917,49.25
7.38654137,26.083,49.25
7.31627083,26.250,49.25
7.40199995,26.417,49.25
7.37972927,26.583,49.25
7.23459387,26.750,49.25
7.21285439,26.917,49.25
7.06283331,27.083,49.25
6.98044777,27.250,49.25
6.93066645,27.417,49.25
6.85059357,27.583,49.25
6.92123938,27.750,49.25
7.04365635,27.917,49.25
7.20907307,28.083,49.25
7.28403139,28.250,49.25
7.41916656,28.417,49.25
7.32288551,28.583,49.25
7.18080235,28.750,49.25
7.03266668,28.917,49.25
6.97031260,29.083,49.25
6.87487507,29.250,49.25
7.15829182,29.417,49.25
7.46557283,29.583,49.25
7.76052094,29.750,49.25
8.12731266,29.917,49.25
8.43033314,30.083,49.25
8.32410431,30.250,49.25
8.01466656,30.417,49.25
7.68480206,30.583,49.25
7.44425011,30.750,49.25
7.24035406,30.917,49.25
7.05955219,31.083,49.25
7.08750010,31.250,49.25
7.16035414,31.417,49.25
7.00186443,31.583,49.25
7.08091688,31.750,49.25
7.25246859,31.917,49.25
7.20655203,32.083,49.25
7.54309368,32.250,49.25
7.84546852,32.417,49.25
8.10883331,32.583,49.25
8.36338520,32.750,49.25
8.57296848,32.917,49.25
8.73231220,33.083,49.25
8.71190643,33.250,49.25
8.39752102,33.417,49.25
8.15487480,33.583,49.25
8.05502129,33.750,49.25
7.94203138,33.917,49.25
7.93751049,34.083,49.25
7.97092724,34.250,49.25
8.00386429,34.417,49.25
7.98659372,34.583,49.25
7.93493748,34.750,49.25
7.87638569,34.917,49.25
7.82441664,35.083,49.25
7.78388548,35.250,49.25
7.69664574,35.417,49.25
7.63064575,35.583,49.25
7.63569784,35.750,49.25
7.58449984,35.917,49.25
7.63781261,36.083,49.25
7.58317709,36.250,49.25
7.64294815,36.417,49.25
7.66894770,36.583,49.25
7.58567715,36.750,49.25
7.73836470,36.917,49.25
7.66944790,37.083,49.25
7.70983362,37.250,49.25
7.62598944,37.417,49.25
7.66344786,37.583,49.25
7.48848963,37.750,49.25
7.42797899,37.917,49.25
7.49011469,38.083,49.25
7.60270834,38.250,49.25
7.43908310,38.417,49.25
7.54121876,38.583,49.25
7.40566683,38.750,49.25
7.63093758,38.917,49.25
7.49330235,39.083,49.25
7.36027050,39.250,49.25
7.47207308,39.417,49.25
7.71913528,39.583,49.25
7.65041685,39.750,49.25
7.78244781,39.917,49.25
7.62194777,40.083,49.25
7.50999975,40.250,49.25
7.61060429,40.417,49.25
5.88590622,22.417,49.0833333333334
5.33602095,22.583,49.0833333333334
4.94964552,22.750,49.0833333333334
5.17923975,22.917,49.0833333333334
5.31654167,23.083,49.0833333333334
4.76471853,23.250,49.0833333333334
5.46287489,23.417,49.0833333333334
6.35316658,23.583,49.0833333333334
6.85846853,23.750,49.0833333333334
7.22278118,23.917,49.0833333333334
7.15744781,24.083,49.0833333333334
7.32414579,24.250,49.0833333333334
7.48520851,24.417,49.0833333333334
7.41050005,24.583,49.0833333333334
7.55720806,24.750,49.0833333333334
7.36678123,24.917,49.0833333333334
7.08210421,25.083,49.0833333333334
6.87547922,25.250,49.0833333333334
6.98719788,25.417,49.0833333333334
7.04242706,25.583,49.0833333333334
7.27476025,25.750,49.0833333333334
7.38625002,25.917,49.0833333333334
7.57821894,26.083,49.0833333333334
7.59084368,26.250,49.0833333333334
7.43160439,26.417,49.0833333333334
7.49224997,26.583,49.0833333333334
7.34629154,26.750,49.0833333333334
7.27777100,26.917,49.0833333333334
7.26637506,27.083,49.0833333333334
7.03093767,27.250,49.0833333333334
6.99029160,27.417,49.0833333333334
7.08155203,27.583,49.0833333333334
7.12578106,27.750,49.0833333333334
7.18030214,27.917,49.0833333333334
7.30407286,28.083,49.0833333333334
7.44071865,28.250,49.0833333333334
7.48748970,28.417,49.0833333333334
7.33112526,28.583,49.0833333333334
7.11875010,28.750,49.0833333333334
6.98474979,28.917,49.0833333333334
6.97143745,29.083,49.0833333333334
6.98392725,29.250,49.0833333333334
7.14021873,29.417,49.0833333333334
7.27996874,29.583,49.0833333333334
7.59063530,29.750,49.0833333333334
7.94682312,29.917,49.0833333333334
8.24070835,30.083,49.0833333333334
8.08778095,30.250,49.0833333333334
7.96405220,30.417,49.0833333333334
7.63656235,30.583,49.0833333333334
7.32664585,30.750,49.0833333333334
7.25897932,30.917,49.0833333333334
7.19111443,31.083,49.0833333333334
7.07289600,31.250,49.0833333333334
7.07635403,31.417,49.0833333333334
7.06091642,31.583,49.0833333333334
7.03784370,31.750,49.0833333333334
7.18062496,31.917,49.0833333333334
7.17879152,32.083,49.0833333333334
7.25279188,32.250,49.0833333333334
7.49154186,32.417,49.0833333333334
7.92130232,32.583,49.0833333333334
8.31290627,32.750,49.0833333333334
8.53868771,32.917,49.0833333333334
8.86785412,33.083,49.0833333333334
9.01487446,33.250,49.0833333333334
8.51942730,33.417,49.0833333333334
8.18477058,33.583,49.0833333333334
8.09721851,33.750,49.0833333333334
7.98010397,33.917,49.0833333333334
7.96488523,34.083,49.0833333333334
8.10648918,34.250,49.0833333333334
8.17353153,34.417,49.0833333333334
8.18389606,34.583,49.0833333333334
8.20872879,34.750,49.0833333333334
8.15357304,34.917,49.0833333333334
8.07169819,35.083,49.0833333333334
8.03372955,35.250,49.0833333333334
7.91954184,35.417,49.0833333333334
7.81404161,35.583,49.0833333333334
7.76831245,35.750,49.0833333333334
7.69671869,35.917,49.0833333333334
7.74477053,36.083,49.0833333333334
7.68007278,36.250,49.0833333333334
7.73653126,36.417,49.0833333333334
7.82312489,36.583,49.0833333333334
7.85776043,36.750,49.0833333333334
7.87925005,36.917,49.0833333333334
7.76621866,37.083,49.0833333333334
7.70169783,37.250,49.0833333333334
7.68330193,37.417,49.0833333333334
7.65805197,37.583,49.0833333333334
7.71953154,37.750,49.0833333333334
7.74388552,37.917,49.0833333333334
7.64064598,38.083,49.0833333333334
7.83332300,38.250,49.0833333333334
7.66512489,38.417,49.0833333333334
7.70241642,38.583,49.0833333333334
7.56292725,38.750,49.0833333333334
7.73752069,38.917,49.0833333333334
7.58118725,39.083,49.0833333333334
7.64391661,39.250,49.0833333333334
7.51237488,39.417,49.0833333333334
7.75811434,39.583,49.0833333333334
7.84083319,39.750,49.0833333333334
7.89860392,39.917,49.0833333333334
7.72971869,40.083,49.0833333333334
7.55551052,40.250,49.0833333333334
7.12892723,22.250,48.9166666666667
7.80278111,22.417,48.9166666666667
6.88312531,22.583,48.9166666666667
5.78682280,22.750,48.9166666666667
4.80535412,22.917,48.9166666666667
5.11281252,23.083,48.9166666666667
4.77477074,23.250,48.9166666666667
5.21575022,23.417,48.9166666666667
4.69356251,23.583,48.9166666666667
5.38341665,23.750,48.9166666666667
6.47183323,23.917,48.9166666666667
6.90899992,24.083,48.9166666666667
7.09612513,24.250,48.9166666666667
6.98461485,24.417,48.9166666666667
7.24309397,24.583,48.9166666666667
7.66339588,24.750,48.9166666666667
7.42885399,24.917,48.9166666666667
7.43436432,25.083,48.9166666666667
7.27582264,25.250,48.9166666666667
7.19991684,25.417,48.9166666666667
7.24633312,25.583,48.9166666666667
7.52042723,25.750,48.9166666666667
7.62029171,25.917,48.9166666666667
7.65801048,26.083,48.9166666666667
7.81219769,26.250,48.9166666666667
7.81057310,26.417,48.9166666666667
7.71856260,26.583,48.9166666666667
7.50601053,26.750,48.9166666666667
7.38706255,26.917,48.9166666666667
7.32818747,27.083,48.9166666666667
7.16257286,27.250,48.9166666666667
7.15439606,27.417,48.9166666666667
7.25974989,27.583,48.9166666666667
7.25958347,27.750,48.9166666666667
7.25137520,27.917,48.9166666666667
7.40506268,28.083,48.9166666666667
7.37509394,28.250,48.9166666666667
7.38764572,28.417,48.9166666666667
7.44316673,28.583,48.9166666666667
7.35318756,28.750,48.9166666666667
7.20321894,28.917,48.9166666666667
7.03516674,29.083,48.9166666666667
6.87229156,29.250,48.9166666666667
7.08706236,29.417,48.9166666666667
7.26732302,29.583,48.9166666666667
7.41839600,29.750,48.9166666666667
7.63600016,29.917,48.9166666666667
7.81997919,30.083,48.9166666666667
7.81004143,30.250,48.9166666666667
7.73884344,30.417,48.9166666666667
7.71020842,30.583,48.9166666666667
7.61088562,30.750,48.9166666666667
7.48915625,30.917,48.9166666666667
7.37609386,31.083,48.9166666666667
7.23004150,31.250,48.9166666666667
7.05328131,31.417,48.9166666666667
6.89798975,31.583,48.9166666666667
6.94738531,31.750,48.9166666666667
7.12361431,31.917,48.9166666666667
7.14395809,32.083,48.9166666666667
7.44878149,32.250,48.9166666666667
7.55324984,32.417,48.9166666666667
7.68816662,32.583,48.9166666666667
8.02404213,32.750,48.9166666666667
8.29734325,32.917,48.9166666666667
8.54443741,33.083,48.9166666666667
8.53938580,33.250,48.9166666666667
8.12600994,33.417,48.9166666666667
8.00430202,33.583,48.9166666666667
8.00091648,33.750,48.9166666666667
8.00708294,33.917,48.9166666666667
8.07734394,34.083,48.9166666666667
8.22379208,34.250,48.9166666666667
8.33377075,34.417,48.9166666666667
8.35587502,34.583,48.9166666666667
8.33407307,34.750,48.9166666666667
8.27820778,34.917,48.9166666666667
8.19947910,35.083,48.9166666666667
8.03117657,35.250,48.9166666666667
7.93515635,35.417,48.9166666666667
7.97885418,35.583,48.9166666666667
7.89222908,35.750,48.9166666666667
7.85225010,35.917,48.9166666666667
7.81217670,36.083,48.9166666666667
7.67772913,36.250,48.9166666666667
7.71280193,36.417,48.9166666666667
7.67961454,36.583,48.9166666666667
