temp,long,lat,prec,acceptable,occur
7.74588537,32.42,49.58,549,FALSE,0
7.91740608,32.58,49.58,547,FALSE,0
8.13479137,32.75,49.58,538,FALSE,0
8.28351021,32.92,49.58,536,FALSE,0
8.29773998,33.08,49.58,523,FALSE,0
8.23618793,33.25,49.58,505,FALSE,0
8.07962513,33.42,49.58,507,FALSE,0
7.93767738,33.58,49.58,516,FALSE,0
7.84345865,33.75,49.58,522,FALSE,0
7.80293751,33.92,49.58,528,FALSE,0
7.74924994,34.08,49.58,532,FALSE,0
7.69513559,34.25,49.58,539,FALSE,0
7.59840631,34.42,49.58,543,FALSE,0
7.72572899,34.58,49.58,539,FALSE,0
7.62818766,34.75,49.58,541,FALSE,0
7.4800415,34.92,49.58,550,FALSE,0
7.30930185,35.08,49.58,551,FALSE,0
7.26731253,35.25,49.58,547,FALSE,0
7.24658346,35.42,49.58,543,FALSE,0
7.25812483,35.58,49.58,537,FALSE,0
7.28494787,35.75,49.58,535,FALSE,0
7.4026041,35.92,49.58,536,FALSE,0
7.4466877,36.08,49.58,536,FALSE,0
7.41146851,36.25,49.58,531,FALSE,0
7.6398439400000004,36.42,49.58,522,FALSE,0
7.70514584,36.58,49.58,516,FALSE,0
7.59246874,36.75,49.58,515,FALSE,0
7.47716665,36.92,49.58,516,FALSE,0
7.34765625,37.08,49.58,527,FALSE,0
7.19386435,37.25,49.58,540,FALSE,0
7.12286472,37.42,49.58,544,FALSE,0
7.25602102,37.58,49.58,541,FALSE,0
7.30654144,37.75,49.58,539,FALSE,0
7.13388538,37.92,49.58,542,FALSE,0
7.24707317,38.08,49.58,534,FALSE,0
7.30402088,38.25,49.58,535,FALSE,0
7.21207285,38.42,49.58,532,FALSE,0
7.13882303,38.58,49.58,530,FALSE,0
7.25002098,38.75,49.58,526,FALSE,0
7.21229172,38.92,49.58,521,FALSE,0
7.4203124,39.08,49.58,512,FALSE,0
7.37765646,39.25,49.58,513,FALSE,0
7.26687479,39.42,49.58,517,FALSE,0
7.22003126,39.58,49.58,521,FALSE,0
7.26030207,39.75,49.58,521,FALSE,0
7.27680206,39.92,49.58,524,FALSE,0
7.19597912,40.08,49.58,529,FALSE,0
7.26598978,40.25,49.58,529,FALSE,0
6.62554169,22.58,49.42,841,TRUE,1
6.38777065,22.75,49.42,854,TRUE,1
6.58043766,22.92,49.42,830,TRUE,1
6.96407318,23.08,49.42,801,TRUE,1
7.22146893,23.25,49.42,780,TRUE,1
7.41744804,23.42,49.42,759,TRUE,1
7.51401043,23.58,49.42,747,TRUE,1
7.49095821,23.75,49.42,740,TRUE,1
7.54935408,23.92,49.42,728,TRUE,1
7.50759363,24.08,49.42,721,TRUE,1
7.43867731,24.25,49.42,712,TRUE,1
7.30796862,24.42,49.42,704,TRUE,1
7.13848972,24.58,49.42,699,TRUE,1
6.85818768,24.75,49.42,697,TRUE,1
6.75151014,24.92,49.42,687,FALSE,0
6.60683346,25.08,49.42,680,FALSE,0
6.64116669,25.25,49.42,664,FALSE,0
6.78286457,25.42,49.42,644,FALSE,0
6.91705227,25.58,49.42,635,FALSE,0
7.07130194,25.75,49.42,629,FALSE,0
7.1716876,25.92,49.42,631,FALSE,0
7.21071863,26.08,49.42,632,FALSE,0
7.37129164,26.25,49.42,630,FALSE,0
7.3135314,26.42,49.42,638,FALSE,0
7.23915625,26.58,49.42,644,FALSE,0
7.20192719,26.75,49.42,649,FALSE,0
7.21422911,26.92,49.42,652,FALSE,0
7.0843749,27.08,49.42,657,FALSE,0
7.0062294,27.25,49.42,656,FALSE,0
7.02019787,27.42,49.42,651,FALSE,0
7.07116652,27.58,49.42,650,FALSE,0
7.03288555,27.75,49.42,645,FALSE,0
7.00385427,27.92,49.42,643,FALSE,0
7.11244774,28.08,49.42,636,FALSE,0
7.2333231,28.25,49.42,630,FALSE,0
7.32894802,28.42,49.42,624,FALSE,0
7.23623943,28.58,49.42,623,FALSE,0
7.1521039,28.75,49.42,627,FALSE,0
6.95096874,28.92,49.42,635,FALSE,0
6.85954189,29.08,49.42,638,FALSE,0
6.9857502,29.25,49.42,633,FALSE,0
7.20375013,29.42,49.42,627,FALSE,0
7.5753335999999996,29.58,49.42,614,FALSE,0
7.88198948,29.75,49.42,604,FALSE,0
8.1360836,29.92,49.42,595,FALSE,0
8.26916695,30.08,49.42,587,FALSE,0
8.30409336,30.25,49.42,580,FALSE,0
8.06018734,30.42,49.42,576,FALSE,0
7.77514601,30.58,49.42,575,FALSE,0
7.52754164,30.75,49.42,575,FALSE,0
7.43572903,30.92,49.42,570,FALSE,0
7.4463644,31.08,49.42,564,FALSE,0
7.3407917,31.25,49.42,563,FALSE,0
7.30649996,31.42,49.42,557,FALSE,0
7.34056234,31.58,49.42,553,FALSE,0
7.2267499,31.75,49.42,551,FALSE,0
7.21766663,31.92,49.42,548,FALSE,0
7.58544779,32.08,49.42,538,FALSE,0
7.72069788,32.25,49.42,525,FALSE,0
7.82536459,32.42,49.42,530,FALSE,0
7.97528124,32.58,49.42,534,FALSE,0
8.26195812,32.75,49.42,522,FALSE,0
8.39806271,32.92,49.42,518,FALSE,0
8.49091625,33.08,49.42,513,FALSE,0
8.43622971,33.25,49.42,506,FALSE,0
8.21755219,33.42,49.42,506,FALSE,0
8.02989578,33.58,49.42,509,FALSE,0
7.96763563,33.75,49.42,512,FALSE,0
7.95337486,33.92,49.42,517,FALSE,0
7.81040621,34.08,49.42,529,FALSE,0
7.87395811,34.25,49.42,532,FALSE,0
7.7659688,34.42,49.42,532,FALSE,0
7.80971861,34.58,49.42,531,FALSE,0
7.76570845,34.75,49.42,539,FALSE,0
7.64911461,34.92,49.42,541,FALSE,0
7.57888508,35.08,49.42,541,FALSE,0
7.52147913,35.25,49.42,538,FALSE,0
7.45554161,35.42,49.42,535,FALSE,0
7.4814477,35.58,49.42,529,FALSE,0
7.49656248,35.75,49.42,533,FALSE,0
7.50497913,35.92,49.42,534,FALSE,0
7.46818733,36.08,49.42,534,FALSE,0
7.5284791,36.25,49.42,530,FALSE,0
7.52836466,36.42,49.42,526,FALSE,0
7.52384377,36.58,49.42,518,FALSE,0
7.63451052,36.75,49.42,506,FALSE,0
7.63686466,36.92,49.42,504,FALSE,0
7.54757309,37.08,49.42,521,FALSE,0
7.38691664,37.25,49.42,540,FALSE,0
7.32938528,37.42,49.42,546,FALSE,0
7.46214581,37.58,49.42,535,FALSE,0
7.39282322,37.75,49.42,536,FALSE,0
7.22862482,37.92,49.42,536,FALSE,0
7.33448935,38.08,49.42,528,FALSE,0
7.42664576,38.25,49.42,528,FALSE,0
7.28081226,38.42,49.42,529,FALSE,0
7.26132298,38.58,49.42,530,FALSE,0
7.33978128,38.75,49.42,525,FALSE,0
7.44728136,38.92,49.42,518,FALSE,0
7.52377081,39.08,49.42,515,FALSE,0
7.39013529,39.25,49.42,516,FALSE,0
7.3491354,39.42,49.42,515,FALSE,0
7.50894785,39.58,49.42,514,FALSE,0
7.51833344,39.75,49.42,519,FALSE,0
7.57110405,39.92,49.42,517,FALSE,0
7.57157278,40.08,49.42,523,FALSE,0
7.59378147,40.25,49.42,523,FALSE,0
6.06061459,22.58,49.25,936,TRUE,1
5.89515638,22.75,49.25,935,TRUE,1
5.98380184,22.92,49.25,921,TRUE,1
5.73850012,23.08,49.25,951,TRUE,1
5.96549988,23.25,49.25,935,TRUE,1
6.3578229,23.42,49.25,902,TRUE,1
7.04468775,23.58,49.25,828,TRUE,1
7.42261457,23.75,49.25,785,TRUE,1
7.48639584,23.92,49.25,766,TRUE,1
7.50046873,24.08,49.25,742,TRUE,1
7.5050416,24.25,49.25,725,TRUE,1
7.39302063,24.42,49.25,712,TRUE,1
7.49920845,24.58,49.25,689,TRUE,1
7.34715605,24.75,49.25,678,TRUE,1
6.92123985,24.92,49.25,682,FALSE,0
6.8036561,25.08,49.25,675,FALSE,0
6.72539616,25.25,49.25,664,FALSE,0
6.88229179,25.42,49.25,648,FALSE,0
6.99596882,25.58,49.25,638,FALSE,0
7.13897896,25.75,49.25,631,FALSE,0
7.26569796,25.92,49.25,630,FALSE,0
7.38654137,26.08,49.25,628,FALSE,0
7.31627083,26.25,49.25,630,FALSE,0
7.40199995,26.42,49.25,633,FALSE,0
7.37972927,26.58,49.25,633,FALSE,0
7.23459387,26.75,49.25,638,FALSE,0
7.21285439,26.92,49.25,640,FALSE,0
7.06283331,27.08,49.25,647,FALSE,0
6.98044777,27.25,49.25,647,FALSE,0
6.93066645,27.42,49.25,649,FALSE,0
6.85059357,27.58,49.25,651,FALSE,0
6.92123938,27.75,49.25,645,FALSE,0
7.04365635,27.92,49.25,640,FALSE,0
7.20907307,28.08,49.25,631,FALSE,0
7.28403139,28.25,49.25,625,FALSE,0
7.41916656,28.42,49.25,623,FALSE,0
7.32288551,28.58,49.25,621,FALSE,0
7.1808023499999996,28.75,49.25,621,FALSE,0
7.03266668,28.92,49.25,629,FALSE,0
6.9703126,29.08,49.25,632,FALSE,0
6.87487507,29.25,49.25,637,FALSE,0
7.15829182,29.42,49.25,622,FALSE,0
7.46557283,29.58,49.25,613,FALSE,0
7.76052094,29.75,49.25,607,FALSE,0
8.12731266,29.92,49.25,597,FALSE,0
8.43033314,30.08,49.25,588,FALSE,0
8.32410431,30.25,49.25,582,FALSE,0
8.01466656,30.42,49.25,578,FALSE,0
7.68480206,30.58,49.25,577,FALSE,0
7.44425011,30.75,49.25,573,FALSE,0
7.24035406,30.92,49.25,571,FALSE,0
7.05955219,31.08,49.25,568,FALSE,0
7.0875001,31.25,49.25,566,FALSE,0
7.16035414,31.42,49.25,561,FALSE,0
7.00186443,31.58,49.25,562,FALSE,0
7.08091688,31.75,49.25,558,FALSE,0
7.25246859,31.92,49.25,554,FALSE,0
7.20655203,32.08,49.25,552,FALSE,0
7.54309368,32.25,49.25,539,FALSE,0
7.84546852,32.42,49.25,529,FALSE,0
8.10883331,32.58,49.25,518,FALSE,0
8.3633852,32.75,49.25,511,FALSE,0
8.57296848,32.92,49.25,502,FALSE,0
8.7323122,33.08,49.25,501,FALSE,0
8.71190643,33.25,49.25,502,FALSE,0
8.39752102,33.42,49.25,504,FALSE,0
8.1548748,33.58,49.25,500,FALSE,0
8.0550212899999991,33.75,49.25,507,FALSE,0
7.94203138,33.92,49.25,515,FALSE,0
7.93751049,34.08,49.25,524,FALSE,0
7.97092724,34.25,49.25,525,FALSE,0
8.00386429,34.42,49.25,525,FALSE,0
7.98659372,34.58,49.25,532,FALSE,0
7.93493748,34.75,49.25,536,FALSE,0
7.87638569,34.92,49.25,536,FALSE,0
7.82441664,35.08,49.25,533,FALSE,0
7.78388548,35.25,49.25,532,FALSE,0
7.69664574,35.42,49.25,527,FALSE,0
7.63064575,35.58,49.25,529,FALSE,0
7.63569784,35.75,49.25,530,FALSE,0
7.58449984,35.92,49.25,531,FALSE,0
7.63781261,36.08,49.25,531,FALSE,0
7.58317709,36.25,49.25,531,FALSE,0
7.64294815,36.42,49.25,525,FALSE,0
7.6689477,36.58,49.25,524,FALSE,0
7.58567715,36.75,49.25,520,FALSE,0
7.7383647,36.92,49.25,514,FALSE,0
7.6694479,37.08,49.25,526,FALSE,0
7.70983362,37.25,49.25,544,FALSE,0
7.62598944,37.42,49.25,544,FALSE,0
7.66344786,37.58,49.25,530,FALSE,0
7.48848963,37.75,49.25,535,FALSE,0
7.42797899,37.92,49.25,529,FALSE,0
7.49011469,38.08,49.25,525,FALSE,0
7.60270834,38.25,49.25,524,FALSE,0
7.4390831,38.42,49.25,527,FALSE,0
7.54121876,38.58,49.25,525,FALSE,0
7.40566683,38.75,49.25,529,FALSE,0
7.63093758,38.92,49.25,518,FALSE,0
7.4933023499999996,39.08,49.25,522,FALSE,0
7.3602705,39.25,49.25,517,FALSE,0
7.47207308,39.42,49.25,511,FALSE,0
7.71913528,39.58,49.25,506,FALSE,0
7.65041685,39.75,49.25,513,FALSE,0
7.78244781,39.92,49.25,512,FALSE,0
7.62194777,40.08,49.25,517,FALSE,0
7.50999975,40.25,49.25,519,FALSE,0
7.61060429,40.42,49.25,514,FALSE,0
5.88590622,22.42,49.08,995,TRUE,1
5.33602095,22.58,49.08,1054,TRUE,1
4.94964552,22.75,49.08,1099,TRUE,1
5.17923975,22.92,49.08,1077,TRUE,1
5.31654167,23.08,49.08,1081,TRUE,1
4.76471853,23.25,49.08,1144,TRUE,1
5.46287489,23.42,49.08,1049,TRUE,1
6.35316658,23.58,49.08,933,TRUE,1
6.85846853,23.75,49.08,873,TRUE,1
7.22278118,23.92,49.08,819,TRUE,1
7.15744781,24.08,49.08,801,TRUE,1
7.32414579,24.25,49.08,766,TRUE,1
7.48520851,24.42,49.08,730,TRUE,1
7.41050005,24.58,49.08,706,TRUE,1
7.55720806,24.75,49.08,678,TRUE,1
7.36678123,24.92,49.08,663,FALSE,0
7.08210421,25.08,49.08,665,FALSE,0
6.87547922,25.25,49.08,661,FALSE,0
6.98719788,25.42,49.08,648,FALSE,0
7.04242706,25.58,49.08,642,FALSE,0
7.27476025,25.75,49.08,631,FALSE,0
7.38625002,25.92,49.08,628,FALSE,0
7.57821894,26.08,49.08,625,FALSE,0
7.59084368,26.25,49.08,623,FALSE,0
7.43160439,26.42,49.08,626,FALSE,0
7.49224997,26.58,49.08,624,FALSE,0
7.34629154,26.75,49.08,628,FALSE,0
7.277771,26.92,49.08,629,FALSE,0
7.26637506,27.08,49.08,632,FALSE,0
7.03093767,27.25,49.08,639,FALSE,0
6.9902916,27.42,49.08,641,FALSE,0
7.08155203,27.58,49.08,640,FALSE,0
7.1257810599999996,27.75,49.08,642,FALSE,0
7.18030214,27.92,49.08,634,FALSE,0
7.30407286,28.08,49.08,632,FALSE,0
7.44071865,28.25,49.08,621,FALSE,0
7.4874897,28.42,49.08,618,FALSE,0
7.33112526,28.58,49.08,617,FALSE,0
7.1187501,28.75,49.08,621,FALSE,0
6.98474979,28.92,49.08,623,FALSE,0
6.97143745,29.08,49.08,621,FALSE,0
6.98392725,29.25,49.08,622,FALSE,0
7.14021873,29.42,49.08,617,FALSE,0
7.27996874,29.58,49.08,612,FALSE,0
7.5906353,29.75,49.08,607,FALSE,0
7.94682312,29.92,49.08,596,FALSE,0
8.24070835,30.08,49.08,588,FALSE,0
8.08778095,30.25,49.08,583,FALSE,0
7.9640522,30.42,49.08,575,FALSE,0
7.63656235,30.58,49.08,575,FALSE,0
7.32664585,30.75,49.08,572,FALSE,0
7.25897932,30.92,49.08,566,FALSE,0
7.19111443,31.08,49.08,566,FALSE,0
7.072896,31.25,49.08,565,FALSE,0
7.07635403,31.42,49.08,562,FALSE,0
7.06091642,31.58,49.08,561,FALSE,0
7.0378437,31.75,49.08,557,FALSE,0
7.18062496,31.92,49.08,550,FALSE,0
7.17879152,32.08,49.08,549,FALSE,0
7.25279188,32.25,49.08,550,FALSE,0
7.49154186,32.42,49.08,547,FALSE,0
7.92130232,32.58,49.08,533,FALSE,0
8.31290627,32.75,49.08,521,FALSE,0
8.53868771,32.92,49.08,511,FALSE,0
8.86785412,33.08,49.08,501,FALSE,0
9.01487446,33.25,49.08,495,FALSE,0
8.5194273,33.42,49.08,497,FALSE,0
8.18477058,33.58,49.08,496,FALSE,0
8.09721851,33.75,49.08,503,FALSE,0
7.98010397,33.92,49.08,513,FALSE,0
7.96488523,34.08,49.08,519,FALSE,0
8.10648918,34.25,49.08,518,FALSE,0
8.17353153,34.42,49.08,521,FALSE,0
8.18389606,34.58,49.08,522,FALSE,0
8.20872879,34.75,49.08,525,FALSE,0
8.15357304,34.92,49.08,526,FALSE,0
8.07169819,35.08,49.08,526,FALSE,0
8.03372955,35.25,49.08,524,FALSE,0
7.91954184,35.42,49.08,526,FALSE,0
7.81404161,35.58,49.08,526,FALSE,0
7.76831245,35.75,49.08,527,FALSE,0
7.69671869,35.92,49.08,529,FALSE,0
7.74477053,36.08,49.08,529,FALSE,0
7.68007278,36.25,49.08,534,FALSE,0
7.73653126,36.42,49.08,533,FALSE,0
7.82312489,36.58,49.08,525,FALSE,0
7.85776043,36.75,49.08,519,FALSE,0
7.87925005,36.92,49.08,521,FALSE,0
7.76621866,37.08,49.08,535,FALSE,0
7.70169783,37.25,49.08,542,FALSE,0
7.68330193,37.42,49.08,536,FALSE,0
7.65805197,37.58,49.08,528,FALSE,0
7.71953154,37.75,49.08,522,FALSE,0
7.74388552,37.92,49.08,518,FALSE,0
7.64064598,38.08,49.08,523,FALSE,0
7.833323,38.25,49.08,523,FALSE,0
7.66512489,38.42,49.08,525,FALSE,0
7.70241642,38.58,49.08,524,FALSE,0
7.56292725,38.75,49.08,527,FALSE,0
7.73752069,38.92,49.08,517,FALSE,0
7.58118725,39.08,49.08,519,FALSE,0
7.64391661,39.25,49.08,509,FALSE,0
7.51237488,39.42,49.08,514,FALSE,0
7.75811434,39.58,49.08,508,FALSE,0
7.84083319,39.75,49.08,505,FALSE,0
7.89860392,39.92,49.08,505,FALSE,0
7.72971869,40.08,49.08,510,FALSE,0
7.55551052,40.25,49.08,512,FALSE,0
7.12892723,22.25,48.92,889,TRUE,1
7.80278111,22.42,48.92,864,TRUE,1
6.88312531,22.58,48.92,973,TRUE,1
5.7868228,22.75,48.92,1108,TRUE,1
4.80535412,22.92,48.92,1228,TRUE,1
5.11281252,23.08,48.92,1244,TRUE,1
4.77477074,23.25,48.92,1257,TRUE,1
5.21575022,23.42,48.92,1158,TRUE,1
4.69356251,23.58,48.92,1160,TRUE,1
5.38341665,23.75,48.92,1061,TRUE,1
6.47183323,23.92,48.92,932,TRUE,1
6.90899992,24.08,48.92,863,TRUE,1
7.09612513,24.25,48.92,820,TRUE,1
6.98461485,24.42,48.92,792,TRUE,1
7.24309397,24.58,48.92,736,TRUE,1
7.66339588,24.75,48.92,686,TRUE,1
7.42885399,24.92,48.92,669,TRUE,1
7.43436432,25.08,48.92,651,FALSE,0
7.27582264,25.25,48.92,646,FALSE,0
7.19991684,25.42,48.92,644,FALSE,0
7.24633312,25.58,48.92,641,FALSE,0
7.52042723,25.75,48.92,630,FALSE,0
7.62029171,25.92,48.92,625,FALSE,0
7.65801048,26.08,48.92,621,FALSE,0
7.81219769,26.25,48.92,615,FALSE,0
7.8105731,26.42,48.92,610,FALSE,0
7.7185626,26.58,48.92,608,FALSE,0
7.50601053,26.75,48.92,614,FALSE,0
7.38706255,26.92,48.92,620,FALSE,0
7.32818747,27.08,48.92,621,FALSE,0
7.16257286,27.25,48.92,630,FALSE,0
7.15439606,27.42,48.92,635,FALSE,0
7.25974989,27.58,48.92,633,FALSE,0
7.25958347,27.75,48.92,635,FALSE,0
7.2513752,27.92,48.92,634,FALSE,0
7.40506268,28.08,48.92,629,FALSE,0
7.37509394,28.25,48.92,623,FALSE,0
7.38764572,28.42,48.92,619,FALSE,0
7.44316673,28.58,48.92,610,FALSE,0
7.35318756,28.75,48.92,608,FALSE,0
7.20321894,28.92,48.92,609,FALSE,0
7.03516674,29.08,48.92,612,FALSE,0
6.87229156,29.25,48.92,614,FALSE,0
7.08706236,29.42,48.92,604,FALSE,0
7.26732302,29.58,48.92,601,FALSE,0
7.418396,29.75,48.92,600,FALSE,0
7.63600016,29.92,48.92,594,FALSE,0
7.81997919,30.08,48.92,589,FALSE,0
7.81004143,30.25,48.92,582,FALSE,0
7.73884344,30.42,48.92,576,FALSE,0
7.71020842,30.58,48.92,571,FALSE,0
7.61088562,30.75,48.92,565,FALSE,0
7.48915625,30.92,48.92,563,FALSE,0
7.37609386,31.08,48.92,563,FALSE,0
7.2300415,31.25,48.92,562,FALSE,0
7.05328131,31.42,48.92,558,FALSE,0
6.89798975,31.58,48.92,556,FALSE,0
6.94738531,31.75,48.92,553,FALSE,0
7.12361431,31.92,48.92,547,FALSE,0
7.14395809,32.08,48.92,544,FALSE,0
7.44878149,32.25,48.92,538,FALSE,0
7.55324984,32.42,48.92,545,FALSE,0
7.68816662,32.58,48.92,545,FALSE,0
8.02404213,32.75,48.92,539,FALSE,0
8.29734325,32.92,48.92,527,FALSE,0
8.54443741,33.08,48.92,519,FALSE,0
8.5393858,33.25,48.92,512,FALSE,0
8.12600994,33.42,48.92,509,FALSE,0
8.00430202,33.58,48.92,502,FALSE,0
8.00091648,33.75,48.92,497,FALSE,0
8.00708294,33.92,48.92,503,FALSE,0
8.07734394,34.08,48.92,507,FALSE,0
8.22379208,34.25,48.92,509,FALSE,0
8.33377075,34.42,48.92,515,FALSE,0
8.35587502,34.58,48.92,519,FALSE,0
8.33407307,34.75,48.92,526,FALSE,0
8.27820778,34.92,48.92,527,FALSE,0
8.1994791,35.08,48.92,528,FALSE,0
8.03117657,35.25,48.92,530,FALSE,0
7.93515635,35.42,48.92,527,FALSE,0
7.97885418,35.58,48.92,519,FALSE,0
7.89222908,35.75,48.92,520,FALSE,0
7.8522501,35.92,48.92,523,FALSE,0
7.8121767,36.08,48.92,527,FALSE,0
7.67772913,36.25,48.92,544,FALSE,0
7.71280193,36.42,48.92,542,FALSE,0
7.67961454,36.58,48.92,536,FALSE,0
7.73015594,36.75,48.92,531,FALSE,0
7.80749989,36.92,48.92,528,FALSE,0
7.84299994,37.08,48.92,529,FALSE,0
7.80741692,37.25,48.92,530,FALSE,0
7.72271872,37.42,48.92,527,FALSE,0
7.88893747,37.58,48.92,514,FALSE,0
7.98694801,37.75,48.92,510,FALSE,0
7.87015629,37.92,48.92,513,FALSE,0
7.89234352,38.08,48.92,519,FALSE,0
7.73666668,38.25,48.92,527,FALSE,0
8.00917721,38.42,48.92,525,FALSE,0
7.91993761,38.58,48.92,524,FALSE,0
7.56844759,38.75,48.92,528,FALSE,0
7.5935936,38.92,48.92,523,FALSE,0
7.80964565,39.08,48.92,512,FALSE,0
7.84746885,39.25,48.92,507,FALSE,0
7.8175210999999996,39.42,48.92,508,FALSE,0
7.67756271,39.58,48.92,509,FALSE,0
7.87606239,39.75,48.92,502,FALSE,0
8.01421833,39.92,48.92,500,FALSE,0
7.91040611,40.08,48.92,499,FALSE,0
7.7105937,40.25,48.92,501,FALSE,0
9.28106213,22.08,48.75,709,FALSE,0
8.55858326,22.25,48.75,806,TRUE,1
7.59605217,22.42,48.75,905,TRUE,1
7.70820856,22.58,48.75,933,TRUE,1
6.5803957,22.75,48.75,1088,TRUE,1
5.99076033,22.92,48.75,1233,TRUE,1
6.00892687,23.08,48.75,1310,TRUE,1
5.13355207,23.25,48.75,1376,FALSE,0
5.0741148,23.42,48.75,1291,TRUE,1
4.65209389,23.58,48.75,1241,TRUE,1
4.27972937,23.75,48.75,1219,TRUE,1
4.30436468,23.92,48.75,1186,TRUE,1
5.53996897,24.08,48.75,1049,TRUE,1
6.27247906,24.25,48.75,943,TRUE,1
6.82396889,24.42,48.75,845,TRUE,1
7.22581244,24.58,48.75,766,TRUE,1
7.38343763,24.75,48.75,709,TRUE,1
7.41662502,24.92,48.75,673,TRUE,1
7.35882282,25.08,48.75,658,FALSE,0
7.56068754,25.25,48.75,642,FALSE,0
7.42117691,25.42,48.75,639,FALSE,0
7.62669802,25.58,48.75,632,FALSE,0
7.70778131,25.75,48.75,629,FALSE,0
7.90838528,25.92,48.75,625,FALSE,0
7.9442811,26.08,48.75,615,FALSE,0
8.06063557,26.25,48.75,609,FALSE,0
8.08855247,26.42,48.75,597,FALSE,0
8.22667694,26.58,48.75,590,FALSE,0
7.78116655,26.75,48.75,598,FALSE,0
7.55840635,26.92,48.75,605,FALSE,0
7.55162477,27.08,48.75,609,FALSE,0
7.43370819,27.25,48.75,614,FALSE,0
7.47788525,27.42,48.75,619,FALSE,0
7.49627066,27.58,48.75,623,FALSE,0
7.59858322,27.75,48.75,624,FALSE,0
7.60573959,27.92,48.75,625,FALSE,0
7.63824987,28.08,48.75,620,FALSE,0
7.60325003,28.25,48.75,615,FALSE,0
7.43163538,28.42,48.75,613,FALSE,0
7.37437487,28.58,48.75,608,FALSE,0
7.39858341,28.75,48.75,601,FALSE,0
7.3310833,28.92,48.75,598,FALSE,0
7.29620838,29.08,48.75,594,FALSE,0
7.19568729,29.25,48.75,596,FALSE,0
7.09582281,29.42,48.75,597,FALSE,0
7.12491655,29.58,48.75,595,FALSE,0
7.32431221,29.75,48.75,593,FALSE,0
7.47191668,29.92,48.75,586,FALSE,0
7.51587534,30.08,48.75,584,FALSE,0
7.69886446,30.25,48.75,578,FALSE,0
7.80771875,30.42,48.75,572,FALSE,0
7.75221872,30.58,48.75,567,FALSE,0
7.81760406,30.75,48.75,558,FALSE,0
7.78817701,30.92,48.75,556,FALSE,0
7.677073,31.08,48.75,555,FALSE,0
7.60806274,31.25,48.75,552,FALSE,0
7.48448944,31.42,48.75,550,FALSE,0
7.23919821,31.58,48.75,549,FALSE,0
7.20538521,31.75,48.75,545,FALSE,0
7.28110409,31.92,48.75,541,FALSE,0
7.34856224,32.08,48.75,532,FALSE,0
7.46608353,32.25,48.75,532,FALSE,0
7.54746866,32.42,48.75,536,FALSE,0
7.67798948,32.58,48.75,541,FALSE,0
8.04835415,32.75,48.75,539,FALSE,0
8.28686428,32.92,48.75,526,FALSE,0
8.46460438,33.08,48.75,519,FALSE,0
8.22940636,33.25,48.75,520,FALSE,0
7.98331261,33.42,48.75,514,FALSE,0
7.85033321,33.58,48.75,510,FALSE,0
7.82182312,33.75,48.75,510,FALSE,0
7.98568726,33.92,48.75,505,FALSE,0
8.03836441,34.08,48.75,501,FALSE,0
8.28463554,34.25,48.75,498,FALSE,0
8.45743752,34.42,48.75,507,FALSE,0
8.59384346,34.58,48.75,515,FALSE,0
8.57652092,34.75,48.75,520,FALSE,0
8.50241661,34.92,48.75,523,FALSE,0
8.43072891,35.08,48.75,524,FALSE,0
8.33983326,35.25,48.75,519,FALSE,0
8.25291634,35.42,48.75,513,FALSE,0
8.04815578,35.58,48.75,511,FALSE,0
8.03138542,35.75,48.75,511,FALSE,0
8.01980209,35.92,48.75,515,FALSE,0
7.96696901,36.08,48.75,520,FALSE,0
7.85725021,36.25,48.75,532,FALSE,0
7.8465414000000004,36.42,48.75,538,FALSE,0
7.83517694,36.58,48.75,533,FALSE,0
7.86334372,36.75,48.75,526,FALSE,0
7.88954163,36.92,48.75,526,FALSE,0
7.87164593,37.08,48.75,524,FALSE,0
7.91902065,37.25,48.75,520,FALSE,0
7.9779582,37.42,48.75,514,FALSE,0
8.16513538,37.58,48.75,505,FALSE,0
7.734375,37.75,48.75,518,FALSE,0
7.78253126,37.92,48.75,520,FALSE,0
8.05332279,38.08,48.75,522,FALSE,0
7.75601053,38.25,48.75,534,FALSE,0
7.63658333,38.42,48.75,536,FALSE,0
7.89684391,38.58,48.75,530,FALSE,0
7.9176774,38.75,48.75,522,FALSE,0
8.02321911,38.92,48.75,517,FALSE,0
7.98655224,39.08,48.75,507,FALSE,0
8.03067684,39.25,48.75,501,FALSE,0
8.01548958,39.42,48.75,499,FALSE,0
7.85303116,39.58,48.75,505,FALSE,0
8.08483315,39.75,48.75,496,FALSE,0
7.99957323,39.92,48.75,498,FALSE,0
7.91745853,40.08,48.75,494,FALSE,0
9.5234375,22.08,48.58,675,FALSE,0
9.61379147,22.25,48.58,724,FALSE,0
9.00694752,22.42,48.58,799,TRUE,1
8.37438583,22.58,48.58,899,TRUE,1
7.47378111,22.75,48.58,1049,TRUE,1
7.45807266,22.92,48.58,1110,TRUE,1
6.97939587,23.08,48.58,1248,FALSE,0
5.37467718,23.25,48.58,1384,TRUE,1
5.8317709,23.42,48.58,1310,TRUE,1
4.99645853,23.58,48.58,1281,TRUE,1
3.83031249,23.75,48.58,1295,FALSE,0
3.24327087,23.92,48.58,1297,FALSE,0
3.49771881,24.08,48.58,1251,TRUE,1
4.55408335,24.25,48.58,1144,TRUE,1
5.63256264,24.42,48.58,1006,TRUE,1
6.55655193,24.58,48.58,862,TRUE,1
